ident_men;ident_ind;pond_indc;sexe;age;lien_01;typolog;handicap;cs42;cs24;situa;statut;typemploi;temptrav;ddipl;pond_jour;nbkm_tot_velo_modprinc;nbkm_vae_velo_modprinc;nbkm_nonvae_velo_modprinc;nbkm_tot_velo_modannexe;nbkm_vae_velo_modannexe;nbkm_nonvae_velo_modannexe;pond_menc;cs42pr;cs24pr;dipdetpr;dipdetcj;stoc;stocp;quartile_rev;decile_rev;quartile_rev_uc;decile_rev_uc;dep_res;nuts_res;reg_res;tuu2017_res;catcom_aa_res;nb_velos;pond_velo1;kvelocat1;kveloutil_flag1;kveloutil_a1;kveloutil_b1;kveloutil_c1;kveloutil_d1;kvkm1sem1;pond_velo2;kvelocat2;kveloutil_flag2;kveloutil_a2;kveloutil_b2;kveloutil_c2;kveloutil_d2;kvkm1sem2;pond_velo3;kvelocat3;kveloutil_flag3;kveloutil_a3;kveloutil_b3;kveloutil_c3;kveloutil_d3;kvkm1sem3;pond_velo4;kvelocat4;kveloutil_flag4;kveloutil_a4;kveloutil_b4;kveloutil_c4;kveloutil_d4;kvkm1sem4;pond_velo5;kvelocat5;kveloutil_flag5;kveloutil_a5;kveloutil_b5;kveloutil_c5;kveloutil_d5;kvkm1sem5;conduit_moins10km_slt;conduit_moins20km;nb_trip_voit;mdisttot_fin1;voiture_passager1;mdisttot_fin2;voiture_passager2;mdisttot_fin3;voiture_passager3;mdisttot_fin4;voiture_passager4;mdisttot_fin5;voiture_passager5;mdisttot_fin6;voiture_passager6;mdisttot_fin7;voiture_passager7;mdisttot_fin8;voiture_passager8;mdisttot_fin9;voiture_passager9;mdisttot_fin10;voiture_passager10;mdisttot_fin11;voiture_passager11;mdisttot_fin12;voiture_passager12;mdisttot_fin13;voiture_passager13;mdisttot_fin14;voiture_passager14;mdisttot_fin15;voiture_passager15;mdisttot_fin16;voiture_passager16;mdisttot_fin17;voiture_passager17;mdisttot_fin18;voiture_passager18;tot_dist_voit;nbkm_walking_lower;nbkm_walking_upper
3,1E+12;3,1E+14;3870.2117;1;67;1;1;2;78;76;5;;;;7;21105.214768;0;0;0;0;0;0;1290.0706;78;76;71;71;2;1;3;6;2;3;59;FRE1;Hauts-de-France;7;12;2;1290.0706;1;1;0;1;0;0;;1290.0706;2;1;1;0;0;0;25;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;10;10
3,1E+12;3,1E+14;1224.7996;2;87;0;1;1;86;82;5;;;;7;4119.7804812;0;0;0;0;0;0;1224.7996;86;82;70;;2;1;1;1;1;2;62;FRE1;Hauts-de-France;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;15;1;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;0;0
3,1E+12;3,1E+14;4337.2974;1;53;1;1;2;38;36;1;3;6;1;1;26789.189834;0;0;0;0;0;0;1445.7657;38;36;21;21;2;1;3;7;3;6;59;FRE1;Hauts-de-France;7;12;2;1445.7657;5;1;0;1;0;1;9;1445.7657;4;1;0;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;2
3,1E+12;3,1E+14;2630.0916;2;32;0;1;2;46;46;1;3;6;1;3;4957.4732321;0;0;0;0;0;0;1315.0458;38;36;14;36;2;1;4;10;4;9;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.800000011920929;.800000011920929
3,1E+12;3,1E+14;3878.5918;2;83;1;1;2;78;76;5;;;;7;3617.8669298;0;0;0;0;0;0;1939.2959;75;73;53;71;2;1;1;2;1;2;62;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
3,1E+12;3,1E+14;5861.1553;2;14;2;1;2;;;;;;;;42881.776034;0;0;0;0;0;0;1953.7185;46;46;23;;1;1;3;7;3;6;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.1836810261011124;.1836810261011124
3,1E+12;3,1E+14;1186.1814;2;30;0;1;2;52;51;1;2;6;2;1;3858.3770096;0;0;0;0;0;0;1186.1814;52;51;22;;1;1;3;6;4;9;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;3;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0
3,1E+12;3,1E+14;4080.0632;1;53;0;1;2;45;41;1;1;6;1;3;43002.195718;0;0;0;0;0;0;1020.0158;43;41;34;32;2;1;4;10;4;8;59;FRE1;Hauts-de-France;7;12;3;1020.0158;2;1;1;1;0;0;;1020.0158;2;1;1;1;0;0;;1020.0158;2;1;0;1;0;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.4000000059604645;.4000000059604645
3,1E+12;3,1E+14;2076.894;2;87;0;1;1;77;76;5;;;;7;;0;0;0;0;0;0;2076.894;77;76;70;;5;;1;1;1;1;62;FRE1;Hauts-de-France;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
3,1E+12;3,1E+14;3514.0562;2;57;0;1;2;77;76;7;;;;7;10590.453379;0;0;0;0;0;0;1757.0281;78;76;32;71;2;1;3;6;3;6;62;FRE1;Hauts-de-France;0;20;1;1757.0281;4;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;3;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0
3,1E+12;3,1E+14;4391.1001;1;39;0;1;2;37;36;1;3;6;1;3;31651.34775;0;0;0;0;0;0;2195.55;37;36;32;17;4;;2;5;2;4;59;FRE1;Hauts-de-France;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.817775595933199;1.817775595933199
3,1E+12;3,1E+14;1465.3425;2;40;0;1;2;54;54;1;3;6;1;4;9053.3902617;0;0;0;0;0;0;1465.3425;54;54;44;;1;1;1;3;2;5;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;5;0;5;0;5.2611139499;0;5.2611139499;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.522228;0;0
3,1E+12;3,1E+14;3415.2891;1;63;0;1;2;74;73;5;;;;3;23144.875558;0;0;0;0;0;0;1707.6445;74;73;31;52;2;1;3;8;4;8;62;FRE1;Hauts-de-France;0;20;2;1707.6445;1;1;0;1;0;0;;1707.6445;1;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4.933333277702332;4.933333277702332
3,1E+12;3,1E+14;1548.9774;2;68;0;1;2;74;73;5;;;;1;10183.807844;0;0;0;0;0;0;1548.9774;74;73;12;;2;2;2;5;3;7;59;FRE1;Hauts-de-France;7;12;1;1548.9774;4;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;.5;0;1;0;1;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;.4000000059604645;.4000000059604645
3,1E+12;3,1E+14;1762.7687;2;51;0;1;2;56;56;1;2;6;1;7;13955.137273;0;0;0;0;0;0;881.38434;56;56;71;52;2;1;3;6;3;7;62;FRE1;Hauts-de-France;0;20;1;881.38434;1;1;0;1;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;5;6.5;0;6.5;0;6.5;0;8;0;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;43.5;0;0
3,1E+12;3,1E+14;4223.5586;1;63;0;1;2;77;76;5;;;;7;51350.555884;0;0;0;0;0;0;2111.7793;75;73;52;71;2;1;2;5;2;4;59;FRE1;Hauts-de-France;1;20;2;2111.7793;1;1;0;1;0;0;;2111.7793;4;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;1.5;0;1.5;0;1.5;0;1.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;2
3,1E+12;3,1E+14;2043.37;1;39;0;1;2;67;66;1;3;5;1;7;12161.280547;0;0;0;0;0;0;2043.37;67;66;71;;4;;1;2;2;4;62;FRE1;Hauts-de-France;7;12;1;2043.37;4;1;0;0;1;0;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3.799999952316284;3.799999952316284
3,1E+12;3,1E+14;2559.5105;2;68;0;1;2;77;76;5;;;;7;5550.33535;0;0;0;0;0;0;1279.7552;64;61;24;71;2;1;3;6;3;6;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.333333373069763;1.333333373069763
3,1E+12;3,1E+14;8516.7402;2;62;1;1;2;77;76;5;;;;7;42244.162518;0;0;0;0;0;0;4258.3701;78;76;70;71;4;;3;6;3;6;59;FRE1;Hauts-de-France;7;12;2;4258.3701;1;1;0;1;0;0;0;4258.3701;1;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2.866666734218597;2.866666734218597
3,1E+12;3,1E+14;5408.6099;1;14;2;1;2;;;;;;;;35432.157402;0;0;0;0;0;0;1352.1525;65;61;52;52;2;1;4;8;2;4;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;4;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;0
3,1E+12;3,1E+14;1703.6848;2;51;1;1;2;54;54;1;3;6;1;3;9567.397092699999;0;0;0;0;0;0;851.84241;64;61;51;32;2;1;3;8;4;8;62;FRE1;Hauts-de-France;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
3,1E+12;3,1E+14;4118.3765;2;11;2;1;2;;;;;;;;31409.517786;0;0;0;0;0;0;1029.5941;64;61;71;44;1;1;4;9;3;6;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;4
3,1E+12;3,1E+14;4256.2104;1;49;0;1;2;46;46;1;3;6;1;4;32582.359585;0;0;0;0;0;0;851.24207;46;46;44;51;1;1;2;4;1;1;62;FRE1;Hauts-de-France;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;4;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;0
3,1E+12;3,1E+14;2318.1951;2;82;0;1;1;77;76;5;;;;7;;0;0;0;0;0;0;2318.1951;77;76;70;;2;1;2;3;2;5;62;FRE1;Hauts-de-France;7;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
3,1E+12;3,1E+14;4780.5942;1;74;0;1;2;77;76;5;;;;5;18891.057276;0;0;0;0;0;0;2390.2971;77;76;52;45;4;;3;8;3;8;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;6;1.5;1;1.5;1;1.5;1;2;1;6.9333333329;1;7;1;;;;;;;;;;;;;;;;;;;;;;;;;20.433334;0;0
3,1E+12;3,1E+14;1825.1128;2;50;0;1;2;37;36;1;3;6;1;5;9473.4346102;0;0;0;0;0;0;912.5564;48;48;70;51;2;1;4;10;4;10;59;FRE1;Hauts-de-France;7;12;2;912.5564;4;1;0;1;0;0;0;912.5564;1;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;7.0666666659;1;10;1;19;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.066666;0;0
3,1E+12;3,1E+14;1904.5228;2;80;0;1;2;77;76;5;;;;7;1642.6646423;0;0;0;0;0;0;1904.5228;77;76;71;;2;1;1;1;1;2;62;FRE1;Hauts-de-France;4;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.200000047683716;1.200000047683716
3,1E+12;3,1E+14;2116.3315;1;20;0;1;2;38;36;3;3;1;1;3;13248.321577;0;0;0;0;0;0;2116.3315;38;36;31;;4;;2;3;2;5;59;FRE1;Hauts-de-France;7;12;1;2116.3315;4;1;0;0;1;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;10;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;2.400000005960465;2.400000005960465
3,1E+12;3,1E+14;5413.9736;2;40;0;1;2;37;36;1;3;6;2;1;37575.653167;0;0;0;0;0;0;1353.4934;37;36;14;21;2;1;4;10;4;10;59;FRE1;Hauts-de-France;7;12;2;1353.4934;1;1;0;1;0;0;;1353.4934;1;1;0;1;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;0
3,1E+12;3,1E+14;3274.8562;1;47;1;1;2;47;47;1;3;6;1;3;19238.749272;0;0;0;0;0;0;1091.6188;47;47;31;21;2;1;3;7;3;6;62;FRE1;Hauts-de-France;0;20;2;1091.6188;1;1;0;1;0;0;;1091.6188;1;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;2;0;2;0;2;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;0
3,1E+12;3,1E+14;1802.5468;2;60;0;1;2;86;82;6;;;;6;3180.9648232;0;0;0;0;0;0;901.27338;74;73;52;60;2;1;4;9;4;9;59;FRE1;Hauts-de-France;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;1;0;1;0;3;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1;1
3,1E+12;3,1E+14;2498.1431;2;34;0;1;2;45;41;1;1;6;1;1;13628.907323;0;0;0;0;0;0;2498.1431;45;41;22;;1;1;2;4;3;6;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;8.5;0;8.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;1.200000047683716;1.200000047683716
3,1E+12;3,1E+14;4329.5361;1;51;0;1;2;38;36;1;3;6;1;1;24230.989465;0;0;0;0;0;0;1443.1787;38;36;14;15;1;1;4;10;4;10;59;FRE1;Hauts-de-France;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
3,1E+12;3,1E+14;2165.7219;2;80;0;1;2;77;76;5;;;;7;5873.1443039;0;0;0;0;0;0;2165.7219;77;76;70;;4;;2;3;2;5;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;16;0;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;0;0
3,1E+12;3,1E+14;2301.3718;1;60;0;1;2;38;36;1;3;6;1;3;14042.668086;0;0;0;0;0;0;1150.6859;38;36;31;52;2;1;3;7;3;7;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;0;0
3,1E+12;3,1E+14;4775.1509;2;20;2;2;2;84;82;3;;;;4;11840.767028;0;0;0;0;0;0;1193.7877;42;41;22;22;2;1;4;9;3;7;62;FRE1;Hauts-de-France;0;20;3;1193.7877;1;1;0;1;0;0;;1193.7877;2;1;0;1;0;0;;1193.7877;2;1;0;1;0;0;;;;;;;;;;;;;;;;;;0;1;2;20;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;0;0
3,1E+12;3,1E+14;4581.5083;1;65;0;1;1;78;76;5;;;;5;15444.011699;0;0;0;0;0;0;4581.5083;78;76;52;;4;;1;1;1;1;62;FRE1;Hauts-de-France;7;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.2000000029802322;.2000000029802322
3,1E+12;3,1E+14;10213.363;2;18;2;1;2;84;82;3;;;;5;353149.30566;0;0;0;0;0;0;1702.2272;74;73;43;60;2;1;4;9;2;4;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.600000023841858;1.600000023841858
3,1E+12;3,1E+14;4891.0293;2;26;0;1;2;46;46;1;3;1;1;1;21349.493718;0;0;0;0;0;0;1630.3431;53;51;71;;4;;4;8;3;7;59;FRE1;Hauts-de-France;7;12;1;1630.3431;1;1;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;4.6666666667;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.666666;.2000000029802322;.2000000029802322
3,1E+12;3,1E+14;1103.9512;1;79;0;1;2;86;82;5;;;;7;2217.0827975;0;0;0;0;0;0;1103.9512;86;82;70;;4;;1;1;1;2;62;FRE1;Hauts-de-France;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.505471587181091;1.505471587181091
3,1E+12;3,1E+14;2590.4146;2;68;0;1;2;78;76;5;;;;7;6518.8346443;0;0;0;0;0;0;1295.2073;74;73;71;71;4;;3;7;3;7;59;FRE1;Hauts-de-France;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;12;1;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;0;0
3,1E+12;3,1E+14;1702.9677;2;62;0;1;2;86;82;7;;;;7;;0;0;0;0;0;0;567.65588;86;82;70;;4;;2;3;1;1;62;FRE1;Hauts-de-France;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
3,1E+12;3,1E+14;4634.3804;1;30;1;1;2;43;41;4;;;;3;36932.053291;0;0;0;0;0;0;1158.5951;43;41;34;42;4;;2;4;1;1;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;5;2;0;2;0;4;0;15;0;18.228571429;0;;;;;;;;;;;;;;;;;;;;;;;;;;;41.228573;0;0
3,1E+12;3,1E+14;2731.8899;2;27;1;1;2;43;41;1;3;6;1;4;17960.909462;0;0;0;0;0;0;1365.9449;48;48;32;45;1;1;4;8;3;7;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;7.9100664282;0;7.9100664282;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.820133;0;0
3,1E+12;3,1E+14;1926.2472;2;52;1;1;2;31;31;1;1;6;1;1;10197.779469;0;0;0;0;0;0;963.1236;62;61;32;15;1;1;4;9;4;9;62;FRE1;Hauts-de-France;0;20;2;963.1236;1;1;0;1;0;0;;963.1236;2;1;1;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;0;1;5;4;0;6;0;6;0;8;0;11.528571429;0;;;;;;;;;;;;;;;;;;;;;;;;;;;35.528572;0;0
3,1E+12;3,1E+14;6598.2441;1;61;0;1;2;78;76;5;;;;7;45770.78668;0;0;0;0;0;0;3299.1221;78;76;70;51;2;1;3;6;3;6;62;FRE1;Hauts-de-France;5;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6.5;6.5
3,1E+12;3,1E+14;1857.0305;2;66;0;1;2;75;73;5;;;;7;9407.5047884;0;0;0;0;0;0;928.51526;75;73;71;71;2;1;4;8;4;9;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;6;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;0;0
3,1E+12;3,1E+14;3039.3843;1;56;0;1;1;78;76;7;;;;7;3295.4744122;0;0;0;0;0;0;3039.3843;78;76;71;;4;;1;2;1;3;62;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.299999952316284;1.299999952316284
3,1E+12;3,1E+14;4991.0942;1;45;0;1;2;43;41;4;;;;4;31013.081039;0;0;0;0;0;0;2495.5471;77;76;71;;4;;2;3;1;2;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;15;0;19.904761905;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.904762;0;0
3,1E+12;3,1E+14;5880.1021;2;9;2;1;2;;;;;;;;32100.776992;0;0;0;0;0;0;1960.0339;85;82;51;;4;;1;1;1;1;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;4;1;4;1;9;1;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;2;2
3,1E+12;3,1E+14;1510.8247;2;49;0;1;2;52;51;1;2;6;1;7;11733.086414;0;0;0;0;0;0;1510.8247;52;51;71;;4;;2;3;2;5;59;FRE1;Hauts-de-France;7;12;1;1510.8247;4;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;6.3999999993;0;6.3999999993;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.8;0;0
3,1E+12;3,1E+14;3363.4983;2;84;0;1;2;75;73;5;;;;3;2267.6335066;0;0;0;0;0;0;1681.7491;75;73;34;;2;1;3;6;3;6;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;3;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0
3,1E+12;3,1E+14;4148.2549;2;49;0;1;2;46;46;1;3;6;1;1;13983.538309;0;0;0;0;0;0;1037.0637;47;47;31;16;1;1;4;10;4;9;59;FRE1;Hauts-de-France;1;20;4;1037.0637;2;1;1;1;0;0;20;1037.0637;1;1;0;1;0;0;;1037.0637;1;1;0;1;0;0;;1037.0637;4;1;0;1;0;0;;;;;;;;;;0;1;3;5;0;11;0;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;0;0
3,1E+12;3,1E+14;1770.3917;1;53;1;1;2;62;61;1;3;6;1;7;11616.679686;0;0;0;0;0;0;885.19586;62;61;71;16;2;1;3;6;3;6;62;FRE1;Hauts-de-France;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
3,1E+12;3,1E+14;1131.4901;2;92;0;1;2;86;82;5;;;;7;1626.5306205;0;0;0;0;0;0;1131.4901;86;82;70;;4;;1;1;1;2;62;FRE1;Hauts-de-France;5;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;0
3,1E+12;3,1E+14;2479.6921;1;89;0;1;2;72;72;5;;;;7;15177.947327;0;0;0;0;0;0;1239.8461;72;72;70;70;2;1;4;8;4;8;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;5;0;5;0;5;0;10;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;35;0;0
3,1E+12;3,1E+14;4145.3726;1;63;0;1;2;75;73;5;;;;7;7786.8292013;0;0;0;0;0;0;2072.6863;75;73;31;70;2;1;4;8;4;9;59;FRE1;Hauts-de-France;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;4;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;0
3,1E+12;3,1E+14;6601.8403;2;64;1;1;1;78;76;5;;;;7;39291.382143;0;0;0;0;0;0;3300.9202;78;76;71;70;2;1;2;4;2;4;59;FRE1;Hauts-de-France;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;12;1;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;1;1
3,1E+12;3,1E+14;8316.9287;1;10;31;2;2;;;;;;;;60864.799642;0;0;0;0;0;0;1663.3859;33;32;21;22;1;1;4;10;3;7;59;FRE1;Hauts-de-France;1;20;2;1663.3859;4;1;0;1;0;0;25;1663.3859;1;1;0;1;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
3,1E+12;3,1E+14;2684.5405;1;35;0;1;2;42;41;1;1;6;1;1;12669.213755;0;0;0;0;0;0;2684.5405;42;41;22;;4;;2;5;3;8;59;FRE1;Hauts-de-France;7;12;1;2684.5405;1;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;20;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;0;0
3,1E+12;3,1E+14;3579.2183;2;30;0;1;2;37;36;1;3;6;1;1;14478.417334;0;0;0;0;0;0;1789.6091;37;36;17;14;2;1;4;10;4;10;59;FRE1;Hauts-de-France;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;6;2;0;2;0;8;0;8.095238095199999;0;14;0;14;0;;;;;;;;;;;;;;;;;;;;;;;;;48.095238;0;0
